Text	Label
cnn said there were 80000 deaths from seasonal flu in the 20182018 season i saw 61000 in another article but either way covid19 has a long was to go to match either one of those numbers so far its only killed 11401 worldwide and 263 in the us	INFORMATIVE
cnn reported 80000 deaths from the seasonal flu in the 2018 season and i saw another article mention 61000 but regardless of which number is accurate covid19 has a long way to go to reach either of those figures so far it has only caused 11401 deaths worldwide and 263 in the us	INFORMATIVE
when i started tweeting about #corona 3 weeks ago many people imo did not grasp exponential growth and therefore had the false belief things would not run out of hand as in china or italy bc at that moment only few cases 1 however #covid19 #covid19nl	UNINFORMATIVE
when i began posting about #corona three weeks ago i noticed that many people didnt fully understand exponential growth leading them to mistakenly believe the situation wouldnt spiral like it did in china or italysince at the time there were only a few cases #covid19 #covid19nl	UNINFORMATIVE
pablo iglesias should be in quarantine his wife is positive for coronavirus iglesias should not be standing next to anyone	INFORMATIVE
pablo iglesias needs to be in quarantine since his wife tested positive for coronavirusshouldnt be near anyone right now	INFORMATIVE
london reuters prince charles the 71yearold heir to the british throne has tested positive for coronavirus but is in good health and is now self isolating in scotland with mild symptoms via	INFORMATIVE
prince charles the 71yearold heir to the british throne has tested positive for coronavirus but is in good health and is now selfisolating in scotland with mild symptoms according to reuters	INFORMATIVE
live a 68yearold man who had been tested positive for coronavirus passed away early morning today he suffered kidney failure said medical superintendent government medical college thiruvananthapuram in kerala follow for updates	INFORMATIVE
a 68yearold man who tested positive for coronavirus passed away early this morning due to kidney failure confirmed the medical superintendent of government medical college in thiruvananthapuram kerala follow for more updates	INFORMATIVE
jeff fecke demeans roundtable w union rep one fair wage raising 2 million for 5 charities holistic coronavirus plan address to the nation coronavirus roundtable with medical experts march 9 more	UNINFORMATIVE
jeff fecke disrespects the union rep at a roundtable discussion pushing for a fair wage hike and raising 2 million for 5 charities a holistic coronavirus plan address to the nation and a medical experts roundtable set for march 9	UNINFORMATIVE
nevada county public health reports the first covid19 related death via yubanet april 3 2020 nevada county public health is reporting the first nevada county death related to the covid19 pandemic the person was an	INFORMATIVE
nevada county public health announced its first covid19related death on april 3 2020 via yubanet the individual was a resident of nevada county	INFORMATIVE
a 100yearold wuhan patient with #covid19 was discharged saturday marking the oldest recovered patient in china army clinical specialists participated in his treatment and traditional chinese medicine #tcm contributed to treating the virus media	INFORMATIVE
a 100yearold patient from wuhan was discharged on saturday after recovering from #covid19 becoming the oldest person in china to do so army clinical experts were involved in his care and traditional chinese medicine #tcm played a role in his treatment according to media reports	INFORMATIVE
an 88yearold man died in jerusalems shaare zedek hospital on friday night from the coronavirus israels first coronavirus death	INFORMATIVE
an 88yearold man passed away at jerusalems shaare zedek hospital late friday due to the coronavirus marking israels first death from the virus	INFORMATIVE
the chinese trying to look like the good guys flying to italy and iran to help with covid president trump is correct in labeling this the chinese virus despite what the idiot democrats say beijing is lucky america does not consider this an act of war very suspicious	UNINFORMATIVE
after the news conference mayor harris and shelby county commission chairman mark billingsley visited the health department operations center and spoke with health department staff about their work in the #covid19 response #shelbytnhealth	UNINFORMATIVE
following the news conference mayor harris and shelby county commission chairman mark billingsley stopped by the health department operations center to meet with staff and discuss their efforts in responding to #covid19 #shelbytnhealth	UNINFORMATIVE
ive combined bloomberg #covid19 cases and deaths per country with population data to get per capita figures for deaths and cases and deaths and cases per million the ratios are interesting	UNINFORMATIVE
ive merged bloombergs #covid19 case and death data with population stats to calculate per capita numbers showing cases and deaths per million peopleit reveals some fascinating ratios	UNINFORMATIVE
#breakingnewsnowanother lower house employee dies from covid19 infection the patient 65 last reported for work on mar 4 he was a staff of a congressman the lower house announced that the patient attended a garden wedding in almanza cavite on mar 7 via	INFORMATIVE
another lower house staffer has died from covid19 the 65yearold who last worked on march 4 and was employed by a congressman attended a garden wedding in almanza cavite on march 7 according to the lower house announcement	INFORMATIVE
3 what is fundamentally wrong w the system if #trump the dumbest man alive holds the highest office #treason other crimes deaths no actions 2 stop #coronavirus spread didnt #removetrump are we waiting 4 the us collapse #votebluenomatterwho #trumpisanidiot #bluewave	UNINFORMATIVE
